location,name,poi_type,rating,price,Type,latitude,longitude,free_bikes
"003438 - Devonshire Square, Liverpool Street",Fortune Street Park,['Park'],,,Park,51.51646835,-0.079684557,3
"003438 - Devonshire Square, Liverpool Street",Broadgate Finsbury Square,['Monument'],,,Park,51.51646835,-0.079684557,3
"200120 - Grant Road East, Clapham Junction",Thomas Baines Square,['Park'],,,Park,51.46489445,-0.17302926,28
"200120 - Grant Road East, Clapham Junction",York Gardens,['Park'],,,Park,51.46489445,-0.17302926,28
"200120 - Grant Road East, Clapham Junction",Shillington Park,['Park'],,,Park,51.46489445,-0.17302926,28
"200120 - Grant Road East, Clapham Junction",Harroway Gardens,['Park'],,,Park,51.46489445,-0.17302926,28
"200120 - Grant Road East, Clapham Junction",Falcon Park,['Park'],,,Park,51.46489445,-0.17302926,28
"200120 - Grant Road East, Clapham Junction",Admiral Casino,['Amusement Park'],,,Park,51.46489445,-0.17302926,28
"200120 - Grant Road East, Clapham Junction",Crown Slots,['Amusement Park'],,,Park,51.46489445,-0.17302926,28
"200120 - Grant Road East, Clapham Junction",Activ Camps,['Amusement Park'],,,Park,51.46489445,-0.17302926,28
"200120 - Grant Road East, Clapham Junction",Battersea Flower Station,['Garden Center'],,,Park,51.46489445,-0.17302926,28
"200120 - Grant Road East, Clapham Junction",The Fox & Hounds,"['Pub', 'Restaurant']",,,Park,51.46489445,-0.17302926,28
"001040 - West Smithfield Rotunda, Farringdon",Postman's Park,['Park'],,,Park,51.51821864,-0.100791005,2
"001040 - West Smithfield Rotunda, Farringdon",St Paul's Churchyard,['Park'],,,Park,51.51821864,-0.100791005,2
"001040 - West Smithfield Rotunda, Farringdon",St. Luke's Church Gardens,['Park'],,,Park,51.51821864,-0.100791005,2
"001040 - West Smithfield Rotunda, Farringdon",Spa Fields,['Park'],,,Park,51.51821864,-0.100791005,2
"001040 - West Smithfield Rotunda, Farringdon",Smithfield Rotunda Garden,['Park'],,,Park,51.51821864,-0.100791005,2
"001040 - West Smithfield Rotunda, Farringdon",St John's Gardens,['Park'],,,Park,51.51821864,-0.100791005,2
"001040 - West Smithfield Rotunda, Farringdon",Gray's Inn Gardens,['Park'],,,Park,51.51821864,-0.100791005,2
"001040 - West Smithfield Rotunda, Farringdon",Fortune Street Park,['Park'],,,Park,51.51821864,-0.100791005,2
"001040 - West Smithfield Rotunda, Farringdon",Finsbury Circus,['Urban Park'],,,Park,51.51821864,-0.100791005,2
"001040 - West Smithfield Rotunda, Farringdon",Saint Bartholemew the Great,['Park'],,,Park,51.51821864,-0.100791005,2
"002701 - Columbia Road, Shoreditch",Arnold Circus,['Monument'],,,Park,51.528187,-0.075375,0
"002701 - Columbia Road, Shoreditch",Hoxton Square,['Park'],,,Park,51.528187,-0.075375,0
"002701 - Columbia Road, Shoreditch",Haggerston Park,['Park'],,,Park,51.528187,-0.075375,0
"002701 - Columbia Road, Shoreditch",Ravenscroft Park,['Park'],,,Park,51.528187,-0.075375,0
"002701 - Columbia Road, Shoreditch",Weavers Fields,['Park'],,,Park,51.528187,-0.075375,0
"002701 - Columbia Road, Shoreditch",Brick Lane Park,['Park'],,,Park,51.528187,-0.075375,0
"002701 - Columbia Road, Shoreditch",Ion Square Gardens,['Park'],,,Park,51.528187,-0.075375,0
"002701 - Columbia Road, Shoreditch",Allen Gardens,['Park'],,,Park,51.528187,-0.075375,0
"002701 - Columbia Road, Shoreditch",Virginia Garden,['Park'],,,Park,51.528187,-0.075375,0
"002701 - Columbia Road, Shoreditch",Jesus Green,['Park'],,,Park,51.528187,-0.075375,0
"200199 - Stanley Grove, Battersea",Montefiore Gardens,['Playground'],,,Park,51.47047503,-0.152130083,3
"200199 - Stanley Grove, Battersea",Carriage Drive - Battersea Park,['Park'],,,Park,51.47047503,-0.152130083,3
"200199 - Stanley Grove, Battersea",Heathbrook Park,['Park'],,,Park,51.47047503,-0.152130083,3
"200199 - Stanley Grove, Battersea",Latchmere Recreational Grounds,['Park'],,,Park,51.47047503,-0.152130083,3
"200199 - Stanley Grove, Battersea",Falcon Park,['Park'],,,Park,51.47047503,-0.152130083,3
"200199 - Stanley Grove, Battersea",Battersea Park Adventure Playground,['Playground'],,,Park,51.47047503,-0.152130083,3
"200199 - Stanley Grove, Battersea",The Eden Garden,['Landmarks and Outdoors'],,,Park,51.47047503,-0.152130083,3
"200199 - Stanley Grove, Battersea",Captain Corelli,"['Café', 'Pizzeria', 'Italian Restaurant']",,,Park,51.47047503,-0.152130083,3
"200199 - Stanley Grove, Battersea",Caffettino,"['Café', 'Coffee Shop', 'Italian Restaurant']",,,Park,51.47047503,-0.152130083,3
"200199 - Stanley Grove, Battersea",The Fox & Hounds,"['Pub', 'Restaurant']",,,Park,51.47047503,-0.152130083,3
"200168 - Southern Grove, Bow",Mile End Park,['Urban Park'],,,Park,51.523538,-0.030556,7
"200168 - Southern Grove, Bow",Mile End Skate Park,['Skate Park'],,,Park,51.523538,-0.030556,7
"200168 - Southern Grove, Bow",Ackroyd Drive Green Link,['Park'],,,Park,51.523538,-0.030556,7
"200168 - Southern Grove, Bow",Rounton Park,['Park'],,,Park,51.523538,-0.030556,7
"200168 - Southern Grove, Bow",Grove Hall Park,['Park'],,,Park,51.523538,-0.030556,7
"200168 - Southern Grove, Bow",Furze Green,['Park'],,,Park,51.523538,-0.030556,7
"200168 - Southern Grove, Bow",Shandy Park,['Playground'],,,Park,51.523538,-0.030556,7
"200168 - Southern Grove, Bow",Ecology Park,['Landmarks and Outdoors'],,,Park,51.523538,-0.030556,7
"200168 - Southern Grove, Bow",Vicolo Romano,"['Pizzeria', 'Italian Restaurant']",,,Park,51.523538,-0.030556,7
"200168 - Southern Grove, Bow",The Palm Tree,"['Pub', 'Restaurant']",,,Park,51.523538,-0.030556,7
"300051 - Hibbert Street, Battersea",Imperial Park and Sensory Gardens,['Park'],,,Park,51.46517078,-0.18038939,1
"300051 - Hibbert Street, Battersea",York Gardens,['Park'],,,Park,51.46517078,-0.18038939,1
"300051 - Hibbert Street, Battersea",Thomas Baines Square,['Park'],,,Park,51.46517078,-0.18038939,1
"300051 - Hibbert Street, Battersea",Bramford Gardens,['Park'],,,Park,51.46517078,-0.18038939,1
"300051 - Hibbert Street, Battersea",Harroway Gardens,['Park'],,,Park,51.46517078,-0.18038939,1
"300051 - Hibbert Street, Battersea",Admiral Casino,['Amusement Park'],,,Park,51.46517078,-0.18038939,1
"300051 - Hibbert Street, Battersea",Crown Slots,['Amusement Park'],,,Park,51.46517078,-0.18038939,1
"300051 - Hibbert Street, Battersea",Battersea Flower Station,['Garden Center'],,,Park,51.46517078,-0.18038939,1
"300051 - Hibbert Street, Battersea",Bramford Gardens Play Space,['Playground'],,,Park,51.46517078,-0.18038939,1
"300051 - Hibbert Street, Battersea",Imperial Wharf Playground,['Playground'],,,Park,51.46517078,-0.18038939,1
"000998 - Lollard Street, Vauxhall",Victoria Tower Gardens,['Park'],,,Park,51.49288067,-0.114934001,11
"000998 - Lollard Street, Vauxhall",House of Vans,['Skate Park'],,,Park,51.49288067,-0.114934001,11
"000998 - Lollard Street, Vauxhall",West Square Gardens,['Park'],,,Park,51.49288067,-0.114934001,11
"000998 - Lollard Street, Vauxhall",Millbank Gardens,['Park'],,,Park,51.49288067,-0.114934001,11
"000998 - Lollard Street, Vauxhall",St John's Gardens,['Park'],,,Park,51.49288067,-0.114934001,11
"000998 - Lollard Street, Vauxhall",Archbishop's Park,['Playground'],,,Park,51.49288067,-0.114934001,11
"000998 - Lollard Street, Vauxhall",Vauxhall Pleasure Gardens,['Park'],,,Park,51.49288067,-0.114934001,11
"000998 - Lollard Street, Vauxhall",Lambeth Walk Doorstep Green,['Park'],,,Park,51.49288067,-0.114934001,11
"000998 - Lollard Street, Vauxhall",Geraldine Mary Harmsworth Sports Facility,['Gym and Studio'],,,Park,51.49288067,-0.114934001,11
"000998 - Lollard Street, Vauxhall",Lambeth High Street Recreation Ground,['Park'],,,Park,51.49288067,-0.114934001,11
"200150 - Cantrell Road, Bow",Mile End Skate Park,['Skate Park'],,,Park,51.521564,-0.022694,3
"200150 - Cantrell Road, Bow",Mile End Park,['Urban Park'],,,Park,51.521564,-0.022694,3
"200150 - Cantrell Road, Bow",Bartlett Park,['Park'],,,Park,51.521564,-0.022694,3
"200150 - Cantrell Road, Bow",Rounton Park,['Park'],,,Park,51.521564,-0.022694,3
"200150 - Cantrell Road, Bow",Ackroyd Drive Green Link,['Park'],,,Park,51.521564,-0.022694,3
"200150 - Cantrell Road, Bow",Furze Green,['Park'],,,Park,51.521564,-0.022694,3
"200150 - Cantrell Road, Bow",Langdon Park,['Park'],,,Park,51.521564,-0.022694,3
"200150 - Cantrell Road, Bow",Grove Hall Park,['Park'],,,Park,51.521564,-0.022694,3
"200150 - Cantrell Road, Bow",Prospect Park,['Playground'],,,Park,51.521564,-0.022694,3
"200150 - Cantrell Road, Bow",Grove Hall Park,['Park'],,,Park,51.521564,-0.022694,3
"200236 - Greenberry Street, St.John's Wood",Regent's Park,['Park'],,,Park,51.53256,-0.16862,4
"200236 - Greenberry Street, St.John's Wood",Alma Square,['Park'],,,Park,51.53256,-0.16862,4
"200236 - Greenberry Street, St.John's Wood",Longbridge Gate,['Park'],,,Park,51.53256,-0.16862,4
"200236 - Greenberry Street, St.John's Wood",Winfield House,['Landmarks and Outdoors'],,,Park,51.53256,-0.16862,4
"200236 - Greenberry Street, St.John's Wood",St John's Wood Church Gardens,['Garden'],,,Park,51.53256,-0.16862,4
"200236 - Greenberry Street, St.John's Wood",Primrose Hill Playground,['Playground'],,,Park,51.53256,-0.16862,4
"200236 - Greenberry Street, St.John's Wood",Drunch Regent's Park,"['Bar', 'Restaurant']",,,Park,51.53256,-0.16862,4
"200236 - Greenberry Street, St.John's Wood",Chicken Shop and Dirty Burger,['Fast Food Restaurant'],,,Park,51.53256,-0.16862,4
"200236 - Greenberry Street, St.John's Wood",ZSL London Zoo,['Arts and Entertainment'],,,Park,51.53256,-0.16862,4
"200236 - Greenberry Street, St.John's Wood",Crocker's Folly,"['Bar', 'Lebanese Restaurant', 'Mediterranean Restaurant']",,,Park,51.53256,-0.16862,4
"200068 - Somerset House, Strand",Southbank Skate Park,['Skate Park'],,,Park,51.509943,-0.117619,27
"200068 - Somerset House, Strand",Temple Gardens,['Park'],,,Park,51.509943,-0.117619,27
"200068 - Somerset House, Strand",Lincoln's Inn Fields,['Park'],,,Park,51.509943,-0.117619,27
"200068 - Somerset House, Strand",Jubilee Gardens,['Park'],,,Park,51.509943,-0.117619,27
"200068 - Somerset House, Strand",Bernie Spain Gardens,['Park'],,,Park,51.509943,-0.117619,27
"200068 - Somerset House, Strand",Victoria Embankment Gardens,['Garden'],,,Park,51.509943,-0.117619,27
"200068 - Somerset House, Strand",Whitehall Gardens,['Landmarks and Outdoors'],,,Park,51.509943,-0.117619,27
"200068 - Somerset House, Strand",The Phoenix Garden,['Park'],,,Park,51.509943,-0.117619,27
"200068 - Somerset House, Strand",Dodge,['Amusement Park'],,,Park,51.509943,-0.117619,27
"200068 - Somerset House, Strand",Middle Temple Garden,['Park'],,,Park,51.509943,-0.117619,27
"300215 - St John's Crescent, Brixton",Stockwell Skatepark,['Skate Park'],,,Park,51.466232,-0.11317995,24
"300215 - St John's Crescent, Brixton",Myatt's Fields Park,['Park'],,,Park,51.466232,-0.11317995,24
"300215 - St John's Crescent, Brixton",Slade Gardens,['Park'],,,Park,51.466232,-0.11317995,24
"300215 - St John's Crescent, Brixton",Max Roach Park,['Playground'],,,Park,51.466232,-0.11317995,24
"300215 - St John's Crescent, Brixton",Stockwell Park Crescent,['Park'],,,Park,51.466232,-0.11317995,24
"300215 - St John's Crescent, Brixton",Wyck Gardens,['Park'],,,Park,51.466232,-0.11317995,24
"300215 - St John's Crescent, Brixton",Loughborough Park,['Park'],,,Park,51.466232,-0.11317995,24
"300215 - St John's Crescent, Brixton",Elam Street Open Space,['Park'],,,Park,51.466232,-0.11317995,24
"300215 - St John's Crescent, Brixton",Brixton Orchard,['Park'],,,Park,51.466232,-0.11317995,24
"300215 - St John's Crescent, Brixton",Eythorne Park,['Park'],,,Park,51.466232,-0.11317995,24
"200204 - Northfields, Wandsworth",Hurlingham Park,['Park'],,,Park,51.46095151,-0.20066766,7
"200204 - Northfields, Wandsworth",Bramford Gardens,['Park'],,,Park,51.46095151,-0.20066766,7
"200204 - Northfields, Wandsworth",Christmas at the Hurlingham Club,['Sports Club'],,,Park,51.46095151,-0.20066766,7
"200204 - Northfields, Wandsworth",King's Arms,['Pub'],,,Park,51.46095151,-0.20066766,7
"200204 - Northfields, Wandsworth",The Dynamo,['Pizzeria'],,,Park,51.46095151,-0.20066766,7
"200204 - Northfields, Wandsworth",Wandsworth Park Playground,['Playground'],,,Park,51.46095151,-0.20066766,7
"200204 - Northfields, Wandsworth",The Grapes,['Pub'],,,Park,51.46095151,-0.20066766,7
"200204 - Northfields, Wandsworth",1 Hardwick's Square Car Park,['Parking'],,,Park,51.46095151,-0.20066766,7
"200204 - Northfields, Wandsworth",NCP Wandsworth Southside 2,['Parking'],,,Park,51.46095151,-0.20066766,7
"200204 - Northfields, Wandsworth",Hitchcock & King,['Construction Supplies Store'],,,Park,51.46095151,-0.20066766,7
"001096 - Bayswater Road, Hyde Park",Kensington Gardens,['Park'],,,Park,51.511933,-0.174411,10
"001096 - Bayswater Road, Hyde Park",Hyde Park,['Park'],,,Park,51.511933,-0.174411,10
"001096 - Bayswater Road, Hyde Park",Floating Pocket Park,['Park'],,,Park,51.511933,-0.174411,10
"001096 - Bayswater Road, Hyde Park",Talbot Square,['Park'],,,Park,51.511933,-0.174411,10
"001096 - Bayswater Road, Hyde Park",Southall Park Day Centre,['Park'],,,Park,51.511933,-0.174411,10
"001096 - Bayswater Road, Hyde Park",The Great Oak,['Park'],,,Park,51.511933,-0.174411,10
"001096 - Bayswater Road, Hyde Park",Picnic in Hyde Park,['Park'],,,Park,51.511933,-0.174411,10
"001096 - Bayswater Road, Hyde Park",Sussex Square,['Park'],,,Park,51.511933,-0.174411,10
"001096 - Bayswater Road, Hyde Park",Diana Memorial Playground,['Playground'],,,Park,51.511933,-0.174411,10
"001096 - Bayswater Road, Hyde Park",Italian Gardens,['Garden'],,,Park,51.511933,-0.174411,10
"000964 - Bath Street, St. Luke's",St. Luke's Church Gardens,['Park'],,,Park,51.52589324,-0.090847761,11
"000964 - Bath Street, St. Luke's",Hoxton Square,['Park'],,,Park,51.52589324,-0.090847761,11
"000964 - Bath Street, St. Luke's",King Square Gardens,['Park'],,,Park,51.52589324,-0.090847761,11
"000964 - Bath Street, St. Luke's",Shoreditch Park,['Park'],,,Park,51.52589324,-0.090847761,11
"000964 - Bath Street, St. Luke's",Graham Street Park,['Park'],,,Park,51.52589324,-0.090847761,11
"000964 - Bath Street, St. Luke's",Shepherdess Walk Park,['Park'],,,Park,51.52589324,-0.090847761,11
"000964 - Bath Street, St. Luke's",Fortune Street Park,['Park'],,,Park,51.52589324,-0.090847761,11
"000964 - Bath Street, St. Luke's",Bunhill Fields,['Monument'],,,Park,51.52589324,-0.090847761,11
"000964 - Bath Street, St. Luke's",Finsbury Circus,['Urban Park'],,,Park,51.52589324,-0.090847761,11
"000964 - Bath Street, St. Luke's",Toffee Park,['Park'],,,Park,51.52589324,-0.090847761,11
"001074 - Newgate Street , St. Paul's",Postman's Park,['Park'],,,Park,51.5154186,-0.098850915,4
"001074 - Newgate Street , St. Paul's",St Paul's Churchyard,['Park'],,,Park,51.5154186,-0.098850915,4
"001074 - Newgate Street , St. Paul's",Temple Gardens,['Park'],,,Park,51.5154186,-0.098850915,4
"001074 - Newgate Street , St. Paul's",Tate Modern Gardens,['Park'],,,Park,51.5154186,-0.098850915,4
"001074 - Newgate Street , St. Paul's",Smithfield Rotunda Garden,['Park'],,,Park,51.5154186,-0.098850915,4
"001074 - Newgate Street , St. Paul's",St John's Gardens,['Park'],,,Park,51.5154186,-0.098850915,4
"001074 - Newgate Street , St. Paul's",Fortune Street Park,['Park'],,,Park,51.5154186,-0.098850915,4
"001074 - Newgate Street , St. Paul's",Finsbury Circus,['Urban Park'],,,Park,51.5154186,-0.098850915,4
"001074 - Newgate Street , St. Paul's",St James C of E Church,['Church'],,,Park,51.5154186,-0.098850915,4
"001074 - Newgate Street , St. Paul's",Saint Bartholemew the Great,['Park'],,,Park,51.5154186,-0.098850915,4
"000994 - Tanner Street, Bermondsey",Tanner Street Park,['Park'],,,Park,51.50064702,-0.078600401,35
"000994 - Tanner Street, Bermondsey",St Mary Magdalen Church,['Cemetery'],,,Park,51.50064702,-0.078600401,35
"000994 - Tanner Street, Bermondsey",Hermitage Riverside Memorial Garden,['Park'],,,Park,51.50064702,-0.078600401,35
"000994 - Tanner Street, Bermondsey",Tabard Gardens,['Park'],,,Park,51.50064702,-0.078600401,35
"000994 - Tanner Street, Bermondsey",Potters Fields Park,['Park'],,,Park,51.50064702,-0.078600401,35
"000994 - Tanner Street, Bermondsey",Bermondsey Spa Gardens,['Park'],,,Park,51.50064702,-0.078600401,35
"000994 - Tanner Street, Bermondsey",Leathermarket Gardens,['Landmarks and Outdoors'],,,Park,51.50064702,-0.078600401,35
"000994 - Tanner Street, Bermondsey",White's Grounds Skate Park,['Skate Park'],,,Park,51.50064702,-0.078600401,35
"000994 - Tanner Street, Bermondsey",St John's Churchyard,['Park'],,,Park,51.50064702,-0.078600401,35
"000994 - Tanner Street, Bermondsey",Guy Street Park,['Playground'],,,Park,51.50064702,-0.078600401,35
"300252 - Canada Water Station, Rotherhithe",King's Stairs Gardens,['Park'],,,Park,51.498439,-0.049150215,18
"300252 - Canada Water Station, Rotherhithe",Southwark Park,['Park'],,,Park,51.498439,-0.049150215,18
"300252 - Canada Water Station, Rotherhithe",Russia Dock Woodland,['Park'],,,Park,51.498439,-0.049150215,18
"300252 - Canada Water Station, Rotherhithe",Stavehill Ecological Park,['Park'],,,Park,51.498439,-0.049150215,18
"300252 - Canada Water Station, Rotherhithe",Stave Hill,['Landmarks and Outdoors'],,,Park,51.498439,-0.049150215,18
"300252 - Canada Water Station, Rotherhithe",King George's Field,['Park'],,,Park,51.498439,-0.049150215,18
"300252 - Canada Water Station, Rotherhithe",Cumberland Wharf,['Park'],,,Park,51.498439,-0.049150215,18
"300252 - Canada Water Station, Rotherhithe",Southwark Park Bandstand,['Park'],,,Park,51.498439,-0.049150215,18
"300252 - Canada Water Station, Rotherhithe",Mayflower Park,['Park'],,,Park,51.498439,-0.049150215,18
"300252 - Canada Water Station, Rotherhithe",Waterside Gardens,['Park'],,,Park,51.498439,-0.049150215,18
"001205 - Black Prince Road, Vauxhall",Victoria Tower Gardens,['Park'],,,Park,51.4908679,-0.116911864,12
"001205 - Black Prince Road, Vauxhall",Millbank Gardens,['Park'],,,Park,51.4908679,-0.116911864,12
"001205 - Black Prince Road, Vauxhall",West Square Gardens,['Park'],,,Park,51.4908679,-0.116911864,12
"001205 - Black Prince Road, Vauxhall",Kennington Park,['Park'],,,Park,51.4908679,-0.116911864,12
"001205 - Black Prince Road, Vauxhall",Vauxhall Pleasure Gardens,['Park'],,,Park,51.4908679,-0.116911864,12
"001205 - Black Prince Road, Vauxhall",St John's Gardens,['Park'],,,Park,51.4908679,-0.116911864,12
"001205 - Black Prince Road, Vauxhall",Archbishop's Park,['Playground'],,,Park,51.4908679,-0.116911864,12
"001205 - Black Prince Road, Vauxhall",50 Bonnington Square Limited,"['Property Management Office', 'Real Estate Agency']",,,Park,51.4908679,-0.116911864,12
"001205 - Black Prince Road, Vauxhall",Bessborough Gardens,['Park'],,,Park,51.4908679,-0.116911864,12
"001205 - Black Prince Road, Vauxhall",Lambeth Walk Doorstep Green,['Park'],,,Park,51.4908679,-0.116911864,12
"300053 - Stephendale Road, Sands End",Imperial Park and Sensory Gardens,['Park'],,,Park,51.46822047,-0.190346493,6
"300053 - Stephendale Road, Sands End",South Park,['Park'],,,Park,51.46822047,-0.190346493,6
